Latitude,Longitude
38.036350250244141,-84.551338195800781
38.038158416748047,-84.55242919921875
38.038185119628906,-84.552238464355469
38.038158416748047,-84.55242919921875
38.0374755859375,-84.554435729980469
38.035701751708984,-84.595436096191406
38.035701751708984,-84.595436096191406
38.035701751708984,-84.595436096191406
38.035701751708984,-84.595436096191406
38.035701751708984,-84.595436096191406
38.035701751708984,-84.595436096191406
38.038185119628906,-84.552238464355469
38.040168762207031,-84.550956726074219
38.038185119628906,-84.552238464355469
38.040431976318359,-84.552177429199219
38.044013977050781,-84.551887512207031
38.044719696044922,-84.551902770996094
38.044013977050781,-84.551887512207031
38.043987274169922,-84.550704956054688
38.036350250244141,-84.551338195800781
38.040431976318359,-84.552177429199219
38.036350250244141,-84.551338195800781
38.032070159912109,-84.548881530761719
38.036350250244141,-84.551338195800781
38.038185119628906,-84.552238464355469
38.036350250244141,-84.551338195800781
38.034965515136719,-84.550361633300781
38.036350250244141,-84.551338195800781
38.036861419677734,-84.550331115722656
38.036350250244141,-84.551338195800781
38.035812377929688,-84.55242919921875
38.044719696044922,-84.551902770996094
38.046794891357422,-84.55194091796875
38.044719696044922,-84.551902770996094
38.044769287109375,-84.552131652832031
38.036350250244141,-84.551338195800781
38.040431976318359,-84.552177429199219
38.036350250244141,-84.551338195800781
38.032070159912109,-84.548881530761719
38.036350250244141,-84.551338195800781
38.038185119628906,-84.552238464355469
38.036350250244141,-84.551338195800781
38.034965515136719,-84.550361633300781
38.036350250244141,-84.551338195800781
38.036861419677734,-84.550331115722656
38.036350250244141,-84.551338195800781
38.035812377929688,-84.55242919921875
38.036808013916016,-84.592826843261719
38.036808013916016,-84.592826843261719
38.036808013916016,-84.592826843261719
38.036808013916016,-84.592826843261719
38.0374755859375,-84.554435729980469
38.036388397216797,-84.5562744140625
38.0374755859375,-84.554435729980469
38.040790557861328,-84.553810119628906
38.0374755859375,-84.554435729980469
38.035175323486328,-84.553871154785156
38.044769287109375,-84.552131652832031
38.045673370361328,-84.552146911621094
38.044769287109375,-84.552131652832031
38.045372009277344,-84.554298400878906
38.036388397216797,-84.5562744140625
38.037815093994141,-84.560195922851562
38.036388397216797,-84.5562744140625
38.035545349121094,-84.556755065917969
38.036388397216797,-84.5562744140625
38.036090850830078,-84.555473327636719
38.037075042724609,-84.595939636230469
38.037075042724609,-84.595939636230469
38.035751342773438,-84.60107421875
38.035751342773438,-84.60107421875
38.034965515136719,-84.550361633300781
38.032070159912109,-84.548881530761719
38.034965515136719,-84.550361633300781
38.035507202148438,-84.549415588378906
38.036884307861328,-84.5926513671875
38.036884307861328,-84.5926513671875
38.038185119628906,-84.552238464355469
38.040431976318359,-84.552177429199219
38.038185119628906,-84.552238464355469
38.038158416748047,-84.55242919921875
38.038185119628906,-84.552238464355469
38.040168762207031,-84.550956726074219
38.035175323486328,-84.553871154785156
38.035812377929688,-84.55242919921875
38.035175323486328,-84.553871154785156
38.034374237060547,-84.553634643554688
38.046794891357422,-84.55194091796875
38.069057464599609,-84.558219909667969
38.046794891357422,-84.55194091796875
38.048625946044922,-84.552238464355469
38.046794891357422,-84.55194091796875
38.047027587890625,-84.5489501953125
38.046794891357422,-84.55194091796875
38.046600341796875,-84.55426025390625
38.038185119628906,-84.552238464355469
38.038158416748047,-84.55242919921875
38.038185119628906,-84.552238464355469
38.040431976318359,-84.552177429199219
38.040431976318359,-84.552177429199219
38.040790557861328,-84.553810119628906
38.046794891357422,-84.55194091796875
38.069057464599609,-84.558219909667969
38.046794891357422,-84.55194091796875
38.048625946044922,-84.552238464355469
38.046794891357422,-84.55194091796875
38.047027587890625,-84.5489501953125
38.046794891357422,-84.55194091796875
38.046600341796875,-84.55426025390625
38.043987274169922,-84.550704956054688
38.040168762207031,-84.550956726074219
38.043987274169922,-84.550704956054688
38.044120788574219,-84.550323486328125
38.035812377929688,-84.55242919921875
38.035175323486328,-84.553871154785156
38.035812377929688,-84.55242919921875
38.035037994384766,-84.55181884765625
38.040309906005859,-84.593544006347656
38.040309906005859,-84.593544006347656
38.040309906005859,-84.593544006347656
38.040309906005859,-84.593544006347656
38.036861419677734,-84.550331115722656
38.036479949951172,-84.550071716308594
38.044120788574219,-84.550323486328125
38.044193267822266,-84.550155639648438
38.034374237060547,-84.553634643554688
38.033439636230469,-84.553665161132812
38.034374237060547,-84.553634643554688
38.035037994384766,-84.55181884765625
38.035545349121094,-84.556755065917969
38.035003662109375,-84.555229187011719
38.035545349121094,-84.556755065917969
38.034633636474609,-84.557289123535156
38.035545349121094,-84.556755065917969
38.037094116210938,-84.561027526855469
38.044193267822266,-84.550155639648438
38.044841766357422,-84.549964904785156
38.040431976318359,-84.552177429199219
38.040790557861328,-84.553810119628906
38.035175323486328,-84.553871154785156
38.0374755859375,-84.554435729980469
38.035507202148438,-84.549415588378906
38.032196044921875,-84.546470642089844
38.035507202148438,-84.549415588378906
38.036479949951172,-84.550071716308594
38.035507202148438,-84.549415588378906
38.036067962646484,-84.54864501953125
38.043987274169922,-84.550704956054688
38.044013977050781,-84.551887512207031
38.032070159912109,-84.548881530761719
38.031749725341797,-84.548927307128906
38.032070159912109,-84.548881530761719
38.031749725341797,-84.548927307128906
38.040168762207031,-84.550956726074219
38.040431976318359,-84.552177429199219
38.033439636230469,-84.553665161132812
38.031749725341797,-84.548927307128906
38.033439636230469,-84.553665161132812
38.034156799316406,-84.555961608886719
38.035037994384766,-84.55181884765625
38.034004211425781,-84.551284790039062
38.035037994384766,-84.55181884765625
38.034374237060547,-84.553634643554688
38.031749725341797,-84.548927307128906
38.036861419677734,-84.563583374023438
38.031749725341797,-84.548927307128906
38.017269134521484,-84.548782348632812
38.031749725341797,-84.548927307128906
38.033439636230469,-84.553665161132812
38.031749725341797,-84.548927307128906
38.031356811523438,-84.547836303710938
38.031749725341797,-84.548927307128906
38.030887603759766,-84.54937744140625
38.036479949951172,-84.550071716308594
38.035507202148438,-84.549415588378906
38.040790557861328,-84.553810119628906
38.042098999023438,-84.555465698242188
38.048625946044922,-84.552238464355469
38.051006317138672,-84.552490234375
38.048625946044922,-84.552238464355469
38.050472259521484,-84.554290771484375
38.048625946044922,-84.552238464355469
38.048702239990234,-84.55133056640625
38.044841766357422,-84.549964904785156
38.044486999511719,-84.547637939453125
38.044841766357422,-84.549964904785156
38.046405792236328,-84.550025939941406
38.035812377929688,-84.55242919921875
38.036350250244141,-84.551338195800781
38.034633636474609,-84.557289123535156
38.034156799316406,-84.555961608886719
38.034633636474609,-84.557289123535156
38.036216735839844,-84.561874389648438
38.042098999023438,-84.555465698242188
38.043148040771484,-84.556716918945312
38.047027587890625,-84.5489501953125
38.047245025634766,-84.546318054199219
38.047027587890625,-84.5489501953125
38.04888916015625,-84.549209594726562
38.044013977050781,-84.551887512207031
38.040431976318359,-84.552177429199219
38.030887603759766,-84.54937744140625
38.03082275390625,-84.549407958984375
38.030887603759766,-84.54937744140625
38.030158996582031,-84.549758911132812
38.036067962646484,-84.54864501953125
38.033206939697266,-84.545913696289062
38.036067962646484,-84.54864501953125
38.036647796630859,-84.547866821289062
38.03082275390625,-84.549407958984375
38.030158996582031,-84.549758911132812
38.03082275390625,-84.549407958984375
38.030342102050781,-84.548507690429688
38.036479949951172,-84.550071716308594
38.036861419677734,-84.550331115722656
38.028514862060547,-84.583671569824219
38.028514862060547,-84.583671569824219
38.028514862060547,-84.583671569824219
38.028514862060547,-84.583671569824219
38.028514862060547,-84.583671569824219
38.028514862060547,-84.583671569824219
38.028514862060547,-84.583671569824219
38.028514862060547,-84.583671569824219
38.035507202148438,-84.549415588378906
38.032196044921875,-84.546470642089844
38.035507202148438,-84.549415588378906
38.034965515136719,-84.550361633300781
38.031356811523438,-84.547836303710938
38.027721405029297,-84.536346435546875
38.031356811523438,-84.547836303710938
38.030929565429688,-84.545417785644531
38.031356811523438,-84.547836303710938
38.032070159912109,-84.548881530761719
38.035037994384766,-84.55181884765625
38.035812377929688,-84.55242919921875
38.037815093994141,-84.560195922851562
38.038623809814453,-84.558929443359375
38.037815093994141,-84.560195922851562
38.037094116210938,-84.561027526855469
38.030158996582031,-84.549758911132812
38.029376983642578,-84.550186157226562
38.030158996582031,-84.549758911132812
38.030887603759766,-84.54937744140625
38.036861419677734,-84.550331115722656
38.036350250244141,-84.551338195800781
38.048702239990234,-84.55133056640625
38.048709869384766,-84.55120849609375
38.034156799316406,-84.555961608886719
38.033439636230469,-84.553665161132812
38.034156799316406,-84.555961608886719
38.03289794921875,-84.556671142578125
38.034156799316406,-84.555961608886719
38.032863616943359,-84.556556701660156
38.046405792236328,-84.550025939941406
38.046646118164062,-84.546966552734375
38.051006317138672,-84.552490234375
38.053398132324219,-84.552742004394531
38.051006317138672,-84.552490234375
38.050937652587891,-84.553092956542969
38.034156799316406,-84.555961608886719
38.034633636474609,-84.557289123535156
38.034156799316406,-84.555961608886719
38.03289794921875,-84.556671142578125
38.034156799316406,-84.555961608886719
38.032863616943359,-84.556556701660156
38.047245025634766,-84.546318054199219
38.047508239746094,-84.543411254882812
38.048709869384766,-84.55120849609375
38.04888916015625,-84.549209594726562
38.029376983642578,-84.550186157226562
38.028545379638672,-84.550628662109375
38.029376983642578,-84.550186157226562
38.029182434082031,-84.552467346191406
38.036647796630859,-84.547866821289062
38.034210205078125,-84.544975280761719
38.036647796630859,-84.547866821289062
38.037025451660156,-84.547149658203125
38.034374237060547,-84.553634643554688
38.035175323486328,-84.553871154785156
38.034633636474609,-84.557289123535156
38.036216735839844,-84.561874389648438
38.034633636474609,-84.557289123535156
38.035545349121094,-84.556755065917969
38.028545379638672,-84.550628662109375
38.027820587158203,-84.551025390625
38.028545379638672,-84.550628662109375
38.029182434082031,-84.552467346191406
38.033439636230469,-84.553665161132812
38.034374237060547,-84.553634643554688
38.032814025878906,-84.632980346679688
38.032814025878906,-84.632980346679688
38.032814025878906,-84.632980346679688
38.032814025878906,-84.632980346679688
38.032814025878906,-84.632980346679688
38.032814025878906,-84.632980346679688
38.037094116210938,-84.561027526855469
38.036216735839844,-84.561874389648438
38.037094116210938,-84.561027526855469
38.035545349121094,-84.556755065917969
38.030342102050781,-84.548507690429688
38.029544830322266,-84.546173095703125
38.030342102050781,-84.548507690429688
38.029621124267578,-84.548904418945312
38.030929565429688,-84.545417785644531
38.030799865722656,-84.544601440429688
38.030929565429688,-84.545417785644531
38.029544830322266,-84.546173095703125
38.037094116210938,-84.561027526855469
38.037815093994141,-84.560195922851562
38.037094116210938,-84.561027526855469
38.036216735839844,-84.561874389648438
38.027820587158203,-84.551025390625
38.027023315429688,-84.55145263671875
38.027820587158203,-84.551025390625
38.029621124267578,-84.548904418945312
38.027820587158203,-84.551025390625
38.0281982421875,-84.552116394042969
38.036216735839844,-84.561874389648438
38.036861419677734,-84.563583374023438
38.036216735839844,-84.561874389648438
38.037094116210938,-84.561027526855469
38.036216735839844,-84.561874389648438
38.033298492431641,-84.564277648925781
38.037025451660156,-84.547149658203125
38.034961700439453,-84.54437255859375
38.037025451660156,-84.547149658203125
38.03741455078125,-84.546173095703125
38.032863616943359,-84.556556701660156
38.030845642089844,-84.55767822265625
38.032863616943359,-84.556556701660156
38.03289794921875,-84.556671142578125
38.034965515136719,-84.550361633300781
38.036350250244141,-84.551338195800781
38.044486999511719,-84.547637939453125
38.044452667236328,-84.547164916992188
38.044486999511719,-84.547637939453125
38.043605804443359,-84.547874450683594
38.047508239746094,-84.543411254882812
38.047603607177734,-84.542633056640625
38.047508239746094,-84.543411254882812
38.03369140625,-84.524299621582031
38.047508239746094,-84.543411254882812
38.043346405029297,-84.541999816894531
38.047508239746094,-84.543411254882812
38.047813415527344,-84.54345703125
38.04888916015625,-84.549209594726562
38.050163269042969,-84.549980163574219
38.04888916015625,-84.549209594726562
38.048709869384766,-84.55120849609375
38.030799865722656,-84.544601440429688
38.030776977539062,-84.54443359375
38.03289794921875,-84.556671142578125
38.028141021728516,-84.559349060058594
38.03289794921875,-84.556671142578125
38.032863616943359,-84.556556701660156
38.03289794921875,-84.556671142578125
38.03338623046875,-84.558097839355469
38.033439636230469,-84.553665161132812
38.031749725341797,-84.548927307128906
38.033439636230469,-84.553665161132812
38.034374237060547,-84.553634643554688
38.040069580078125,-84.596534729003906
38.040069580078125,-84.596534729003906
38.040069580078125,-84.596534729003906
38.040069580078125,-84.596534729003906
38.050472259521484,-84.554290771484375
38.051925659179688,-84.55377197265625
38.050472259521484,-84.554290771484375
38.050495147705078,-84.555381774902344
38.053398132324219,-84.552742004394531
38.054386138916016,-84.553382873535156
38.053398132324219,-84.552742004394531
38.053260803222656,-84.552017211914062
38.032070159912109,-84.548881530761719
38.036350250244141,-84.551338195800781
38.032070159912109,-84.548881530761719
38.034965515136719,-84.550361633300781
38.031749725341797,-84.548927307128906
38.017269134521484,-84.548782348632812
38.031749725341797,-84.548927307128906
38.032070159912109,-84.548881530761719
38.030776977539062,-84.54443359375
38.030693054199219,-84.543899536132812
38.030776977539062,-84.54443359375
38.031734466552734,-84.543998718261719
38.044452667236328,-84.547164916992188
38.045543670654297,-84.547065734863281
38.036216735839844,-84.561874389648438
38.033298492431641,-84.564277648925781
38.036216735839844,-84.561874389648438
38.034633636474609,-84.557289123535156
38.036216735839844,-84.561874389648438
38.036861419677734,-84.563583374023438
38.027023315429688,-84.55145263671875
38.026031494140625,-84.552284240722656
38.027023315429688,-84.55145263671875
38.026512145996094,-84.550582885742188
38.020809173583984,-84.628257751464844
38.020809173583984,-84.628257751464844
38.020809173583984,-84.628257751464844
38.020809173583984,-84.628257751464844
38.036861419677734,-84.563583374023438
38.046600341796875,-84.55426025390625
38.036861419677734,-84.563583374023438
38.028514862060547,-84.583671569824219
38.036861419677734,-84.563583374023438
38.040157318115234,-84.559623718261719
38.036861419677734,-84.563583374023438
38.035911560058594,-84.56549072265625
38.038623809814453,-84.558929443359375
38.038864135742188,-84.558563232421875
38.038623809814453,-84.558929443359375
38.040855407714844,-84.557525634765625
38.030693054199219,-84.543899536132812
38.030506134033203,-84.542671203613281
38.030693054199219,-84.543899536132812
38.029869079589844,-84.544281005859375
38.04888916015625,-84.549209594726562
38.050163269042969,-84.549980163574219
38.04888916015625,-84.549209594726562
38.047027587890625,-84.5489501953125
38.047603607177734,-84.542633056640625
38.048000335693359,-84.539398193359375
38.047603607177734,-84.542633056640625
38.049175262451172,-84.542793273925781
38.032863616943359,-84.556556701660156
38.034156799316406,-84.555961608886719
38.032863616943359,-84.556556701660156
38.030845642089844,-84.55767822265625
38.054386138916016,-84.553382873535156
38.054637908935547,-84.554374694824219
38.054386138916016,-84.553382873535156
38.055046081542969,-84.553031921386719
38.03289794921875,-84.556671142578125
38.028141021728516,-84.559349060058594
38.03289794921875,-84.556671142578125
38.034156799316406,-84.555961608886719
38.03289794921875,-84.556671142578125
38.03338623046875,-84.558097839355469
38.030845642089844,-84.55767822265625
38.030105590820312,-84.558090209960938
38.03741455078125,-84.546173095703125
38.037471771240234,-84.546051025390625
38.039497375488281,-84.59552001953125
38.039497375488281,-84.59552001953125
38.026031494140625,-84.552284240722656
38.025440216064453,-84.552955627441406
38.026031494140625,-84.552284240722656
38.028499603271484,-84.55303955078125
38.032070159912109,-84.548881530761719
38.036350250244141,-84.551338195800781
38.032070159912109,-84.548881530761719
38.034965515136719,-84.550361633300781
38.038864135742188,-84.558563232421875
38.039306640625,-84.559173583984375
38.038864135742188,-84.558563232421875
38.040241241455078,-84.557968139648438
38.037471771240234,-84.546051025390625
38.037914276123047,-84.545524597167969
38.035545349121094,-84.556755065917969
38.036388397216797,-84.5562744140625
38.029621124267578,-84.548904418945312
38.028671264648438,-84.546188354492188
38.029621124267578,-84.548904418945312
38.027820587158203,-84.551025390625
38.030105590820312,-84.558090209960938
38.028091430664062,-84.5592041015625
38.035911560058594,-84.56549072265625
38.034683227539062,-84.569175720214844
38.035911560058594,-84.56549072265625
38.037803649902344,-84.566871643066406
38.050495147705078,-84.555381774902344
38.053142547607422,-84.555328369140625
38.050495147705078,-84.555381774902344
38.049617767333984,-84.555404663085938
38.050495147705078,-84.555381774902344
38.050495147705078,-84.556289672851562
38.054637908935547,-84.554374694824219
38.055030822753906,-84.555580139160156
38.054637908935547,-84.554374694824219
38.053798675537109,-84.554641723632812
38.054637908935547,-84.554374694824219
38.054977416992188,-84.554344177246094
38.050163269042969,-84.549980163574219
38.050945281982422,-84.550666809082031
38.050163269042969,-84.549980163574219
38.050521850585938,-84.548843383789062
38.043605804443359,-84.547874450683594
38.042896270751953,-84.541702270507812
38.043605804443359,-84.547874450683594
38.043888092041016,-84.549644470214844
38.043605804443359,-84.547874450683594
38.042678833007812,-84.547981262207031
38.025440216064453,-84.552955627441406
38.024868011474609,-84.553642272949219
38.025440216064453,-84.552955627441406
38.026512145996094,-84.550582885742188
38.025440216064453,-84.552955627441406
38.026557922363281,-84.55450439453125
38.030506134033203,-84.542671203613281
38.030189514160156,-84.54144287109375
38.030506134033203,-84.542671203613281
38.029495239257812,-84.543136596679688
38.031734466552734,-84.543998718261719
38.031440734863281,-84.542083740234375
38.031734466552734,-84.543998718261719
38.031764984130859,-84.544174194335938
38.031734466552734,-84.543998718261719
38.032859802246094,-84.542655944824219
38.0281982421875,-84.552116394042969
38.027320861816406,-84.552436828613281
38.0281982421875,-84.552116394042969
38.028499603271484,-84.55303955078125
38.034683227539062,-84.569175720214844
38.034652709960938,-84.569320678710938
38.034652709960938,-84.569320678710938
38.028514862060547,-84.583671569824219
38.034652709960938,-84.569320678710938
38.034385681152344,-84.569145202636719
38.029182434082031,-84.552467346191406
38.029563903808594,-84.5535888671875
38.029182434082031,-84.552467346191406
38.029376983642578,-84.550186157226562
38.026512145996094,-84.550582885742188
38.025440216064453,-84.552955627441406
38.026512145996094,-84.550582885742188
38.026058197021484,-84.5498046875
38.037815093994141,-84.560195922851562
38.036388397216797,-84.5562744140625
38.040470123291016,-84.593544006347656
38.040470123291016,-84.593544006347656
38.040470123291016,-84.593544006347656
38.040470123291016,-84.593544006347656
38.053260803222656,-84.552017211914062
38.053192138671875,-84.551658630371094
38.048709869384766,-84.55120849609375
38.048702239990234,-84.55133056640625
38.029182434082031,-84.552467346191406
38.028545379638672,-84.550628662109375
38.029182434082031,-84.552467346191406
38.029563903808594,-84.5535888671875
38.032196044921875,-84.546470642089844
38.033206939697266,-84.545913696289062
38.032196044921875,-84.546470642089844
38.031959533691406,-84.54541015625
38.048702239990234,-84.55133056640625
38.048625946044922,-84.552238464355469
38.051925659179688,-84.55377197265625
38.052730560302734,-84.553855895996094
38.051925659179688,-84.55377197265625
38.051910400390625,-84.554290771484375
38.037094116210938,-84.561027526855469
38.035545349121094,-84.556755065917969
38.029544830322266,-84.546173095703125
38.029136657714844,-84.545005798339844
38.029544830322266,-84.546173095703125
38.030342102050781,-84.548507690429688
38.046646118164062,-84.546966552734375
38.045543670654297,-84.547065734863281
38.046646118164062,-84.546966552734375
38.046680450439453,-84.546463012695312
38.037914276123047,-84.545524597167969
38.037986755371094,-84.54547119140625
38.029544830322266,-84.546173095703125
38.030929565429688,-84.545417785644531
38.029544830322266,-84.546173095703125
38.029136657714844,-84.545005798339844
38.03338623046875,-84.558097839355469
38.029182434082031,-84.560798645019531
38.03338623046875,-84.558097839355469
38.033855438232422,-84.5594482421875
38.036861419677734,-84.563583374023438
38.046600341796875,-84.55426025390625
38.036861419677734,-84.563583374023438
38.028514862060547,-84.583671569824219
38.036861419677734,-84.563583374023438
38.040157318115234,-84.559623718261719
38.045543670654297,-84.547065734863281
38.045631408691406,-84.548973083496094
38.045543670654297,-84.547065734863281
38.046646118164062,-84.546966552734375
38.053192138671875,-84.551658630371094
38.053089141845703,-84.551132202148438
38.055030822753906,-84.555580139160156
38.055522918701172,-84.556205749511719
38.055030822753906,-84.555580139160156
38.055721282958984,-84.555091857910156
38.048000335693359,-84.539398193359375
38.04815673828125,-84.538101196289062
38.048000335693359,-84.539398193359375
38.049457550048828,-84.539649963378906
38.031764984130859,-84.544174194335938
38.031959533691406,-84.54541015625
38.031764984130859,-84.544174194335938
38.030799865722656,-84.544601440429688
38.030189514160156,-84.54144287109375
38.029529571533203,-84.540084838867188
38.030189514160156,-84.54144287109375
38.030349731445312,-84.541328430175781
38.030189514160156,-84.54144287109375
38.030033111572266,-84.541534423828125
38.024868011474609,-84.553642272949219
38.024074554443359,-84.5540771484375
38.024868011474609,-84.553642272949219
38.022182464599609,-84.549972534179688
38.024868011474609,-84.553642272949219
38.025474548339844,-84.554489135742188
38.028499603271484,-84.55303955078125
38.026031494140625,-84.552284240722656
38.028499603271484,-84.55303955078125
38.028812408447266,-84.553970336914062
38.050495147705078,-84.556289672851562
38.051429748535156,-84.556564331054688
38.050495147705078,-84.556289672851562
38.050258636474609,-84.557777404785156
38.026058197021484,-84.5498046875
38.025592803955078,-84.549003601074219
38.026058197021484,-84.5498046875
38.023799896240234,-84.550697326660156
38.050945281982422,-84.550666809082031
38.052093505859375,-84.550941467285156
38.050945281982422,-84.550666809082031
38.051368713378906,-84.549018859863281
38.042678833007812,-84.547981262207031
38.04266357421875,-84.547889709472656
38.042678833007812,-84.547981262207031
38.04034423828125,-84.547355651855469
38.028091430664062,-84.5592041015625
38.028141021728516,-84.559349060058594
38.028091430664062,-84.5592041015625
38.027462005615234,-84.559539794921875
38.030158996582031,-84.549758911132812
38.03082275390625,-84.549407958984375
38.048625946044922,-84.552238464355469
38.046794891357422,-84.55194091796875
38.029563903808594,-84.5535888671875
38.028812408447266,-84.553970336914062
38.029563903808594,-84.5535888671875
38.029888153076172,-84.554527282714844
38.034385681152344,-84.569145202636719
38.034275054931641,-84.569107055664062
38.034385681152344,-84.569145202636719
38.034683227539062,-84.569175720214844
38.055522918701172,-84.556205749511719
38.061946868896484,-84.562339782714844
38.055522918701172,-84.556205749511719
38.053852081298828,-84.558509826660156
38.037986755371094,-84.54547119140625
38.038055419921875,-84.545433044433594
38.037986755371094,-84.54547119140625
38.037956237792969,-84.545425415039062
38.037986755371094,-84.54547119140625
38.038043975830078,-84.545547485351562
38.053798675537109,-84.554641723632812
38.053943634033203,-84.5552978515625
38.053798675537109,-84.554641723632812
38.052730560302734,-84.553855895996094
38.049617767333984,-84.555404663085938
38.049057006835938,-84.555671691894531
38.049617767333984,-84.555404663085938
38.049381256103516,-84.557777404785156
38.055046081542969,-84.553031921386719
38.055492401123047,-84.552879333496094
38.033206939697266,-84.545913696289062
38.034210205078125,-84.544975280761719
38.033206939697266,-84.545913696289062
38.032196044921875,-84.546470642089844
38.04815673828125,-84.538101196289062
38.04833984375,-84.536590576171875
38.04815673828125,-84.538101196289062
38.052070617675781,-84.538665771484375
38.053089141845703,-84.551132202148438
38.053066253662109,-84.551002502441406
38.036388397216797,-84.5562744140625
38.0374755859375,-84.554435729980469
38.049175262451172,-84.542793273925781
38.049774169921875,-84.542221069335938
38.049175262451172,-84.542793273925781
38.049190521240234,-84.542915344238281
38.052730560302734,-84.553855895996094
38.053798675537109,-84.554641723632812
38.052730560302734,-84.553855895996094
38.05279541015625,-84.554267883300781
38.040241241455078,-84.557968139648438
38.040855407714844,-84.557525634765625
38.040241241455078,-84.557968139648438
38.040481567382812,-84.55853271484375
38.028141021728516,-84.559349060058594
38.029182434082031,-84.560798645019531
38.028141021728516,-84.559349060058594
38.028091430664062,-84.5592041015625
38.028141021728516,-84.559349060058594
38.027519226074219,-84.559707641601562
38.034275054931641,-84.569107055664062
38.033973693847656,-84.569305419921875
38.034275054931641,-84.569107055664062
38.034076690673828,-84.567955017089844
38.027462005615234,-84.559539794921875
38.027141571044922,-84.559738159179688
38.027462005615234,-84.559539794921875
38.025882720947266,-84.557144165039062
38.027462005615234,-84.559539794921875
38.027519226074219,-84.559707641601562
38.053066253662109,-84.551002502441406
38.053005218505859,-84.550674438476562
38.031959533691406,-84.54541015625
38.031764984130859,-84.544174194335938
38.031959533691406,-84.54541015625
38.033618927001953,-84.543502807617188
38.034683227539062,-84.569175720214844
38.035911560058594,-84.56549072265625
38.024074554443359,-84.5540771484375
38.023094177246094,-84.553428649902344
38.024074554443359,-84.5540771484375
38.024673461914062,-84.555496215820312
38.030349731445312,-84.541328430175781
38.030582427978516,-84.541160583496094
38.030349731445312,-84.541328430175781
38.030014038085938,-84.540641784667969
38.025592803955078,-84.549003601074219
38.023799896240234,-84.550697326660156
38.025592803955078,-84.549003601074219
38.025245666503906,-84.548362731933594
38.028812408447266,-84.553970336914062
38.026557922363281,-84.55450439453125
38.028812408447266,-84.553970336914062
38.029563903808594,-84.5535888671875
38.033855438232422,-84.5594482421875
38.030307769775391,-84.561752319335938
38.033855438232422,-84.5594482421875
38.033298492431641,-84.564277648925781
38.032859802246094,-84.542655944824219
38.033210754394531,-84.542121887207031
38.032859802246094,-84.542655944824219
38.032958984375,-84.542762756347656
38.043346405029297,-84.541999816894531
38.042896270751953,-84.541702270507812
38.043346405029297,-84.541999816894531
38.044105529785156,-84.540534973144531
38.04266357421875,-84.547889709472656
38.041759490966797,-84.54473876953125
38.030887603759766,-84.54937744140625
38.031749725341797,-84.548927307128906
38.055492401123047,-84.552879333496094
38.056697845458984,-84.552474975585938
38.055492401123047,-84.552879333496094
38.055690765380859,-84.553825378417969
38.049057006835938,-84.555671691894531
38.048587799072266,-84.556259155273438
38.049057006835938,-84.555671691894531
38.047077178955078,-84.557319641113281
38.038055419921875,-84.545433044433594
38.041606903076172,-84.543418884277344
38.047027587890625,-84.5489501953125
38.046794891357422,-84.55194091796875
